Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Hour,Day
T104300,CUST6324,2023-05-22 05:35:00,6.72,2,4,2,5,0,93,269.66,1448,0,0,5,Monday
T104301,CUST8240,2023-04-06 04:12:00,224.5,6,4,1,2,0,158,250.22,1309,1,1,4,Thursday
T104302,CUST4954,2023-08-27 05:59:00,112.56,0,3,2,1,0,141,13.1,1317,0,1,5,Sunday
T104303,CUST2466,2023-04-14 23:22:00,70.67,2,0,0,5,0,143,246.43,930,0,0,23,Friday
T104304,CUST2864,2023-08-13 00:46:00,141.03,1,4,0,3,1,148,264.7,1317,0,1,0,Sunday
T104305,CUST4159,2024-01-04 13:01:00,6.69,4,2,0,4,0,162,306.79,546,0,0,13,Thursday
T104306,CUST2650,2023-09-29 13:46:00,51.83,5,1,1,2,0,148,485.35,1063,0,0,13,Friday
T104307,CUST4757,2023-07-15 14:18:00,79.56,3,1,0,3,0,50,491.52,300,0,0,14,Saturday
T104308,CUST1148,2023-05-03 05:57:00,141.13,7,1,2,3,0,89,268.2,771,0,0,5,Wednesday
T104309,CUST4501,2023-07-02 12:03:00,122.4,1,3,2,2,0,155,424.14,1365,0,0,12,Sunday
T104310,CUST7600,2023-12-18 08:36:00,25.96,5,1,2,1,0,158,51.73,1423,0,0,8,Monday
T104311,CUST3483,2023-12-15 21:58:00,226.26,6,1,1,6,0,184,270.27,596,0,0,21,Friday
T104312,CUST7927,2023-03-22 13:55:00,10.62,6,2,1,0,1,193,342.66,1952,0,0,13,Wednesday
T104313,CUST1985,2024-02-18 18:58:00,166.44,5,4,0,0,0,99,286.72,582,0,0,18,Sunday
T104314,CUST6303,2023-01-10 11:17:00,283.07,1,2,1,6,0,183,123.05,679,0,0,11,Tuesday
T104315,CUST2575,2023-11-10 22:57:00,15.6,5,3,2,2,0,113,40.7,420,0,0,22,Friday
T104316,CUST2331,2024-01-19 10:32:00,102.43,2,1,2,0,0,107,199.47,988,0,0,10,Friday
T104317,CUST9112,2024-01-15 03:17:00,3.29,0,4,2,6,0,24,327.34,1168,0,0,3,Monday
T104318,CUST5562,2023-01-26 12:40:00,41.59,4,1,1,5,0,25,495.94,604,0,0,12,Thursday
T104319,CUST5459,2023-03-17 00:53:00,58.1,2,1,2,6,0,181,125.9,373,0,0,0,Friday
T104320,CUST2428,2024-02-12 02:06:00,69.52,3,3,0,1,0,11,459.72,1463,0,0,2,Monday
T104321,CUST1102,2023-01-19 15:57:00,219.83,5,1,1,4,0,94,43.45,1599,0,0,15,Thursday
T104322,CUST7801,2024-02-01 05:52:00,89.24,3,0,2,6,0,60,466.18,1431,0,0,5,Thursday
T104323,CUST1452,2023-12-12 01:30:00,52.51,3,4,2,3,1,175,417.86,1817,0,1,1,Tuesday
T104324,CUST7712,2023-06-15 05:49:00,132.72,2,4,1,3,0,153,20.26,485,0,0,5,Thursday
T104325,CUST4349,2023-06-01 19:30:00,240.52,4,0,1,4,0,25,156.11,1476,1,1,19,Thursday
T104326,CUST7147,2023-05-01 19:55:00,1.79,1,3,0,2,0,145,34.97,473,0,0,19,Monday
T104327,CUST8365,2023-05-17 22:47:00,323.74,6,1,1,3,1,140,497.8,226,0,1,22,Wednesday
T104328,CUST8543,2023-03-08 11:41:00,7.21,0,1,2,5,1,123,219.64,897,0,0,11,Wednesday
T104329,CUST2781,2023-05-03 04:34:00,134.73,7,4,0,6,0,180,334.47,392,0,1,4,Wednesday
T104330,CUST8180,2023-09-08 04:03:00,26.32,6,3,2,4,0,11,124.75,1463,0,0,4,Friday
T104331,CUST9047,2023-12-23 14:29:00,11.34,4,3,2,5,0,10,467.53,1817,0,0,14,Saturday
T104332,CUST2628,2023-10-19 11:13:00,46.36,7,3,2,2,0,81,144.35,1627,0,0,11,Thursday
T104333,CUST4922,2023-12-21 06:44:00,82.62,6,1,1,3,0,188,137.51,1447,0,0,6,Thursday
T104334,CUST4562,2023-07-21 23:31:00,38.37,5,3,1,4,0,54,164.15,1790,0,0,23,Friday
T104335,CUST5279,2023-11-25 07:56:00,4.49,5,0,2,0,0,109,236.62,1562,0,0,7,Saturday
T104336,CUST6550,2023-09-27 12:37:00,73.2,2,2,1,6,0,63,19.08,897,0,0,12,Wednesday
T104337,CUST9492,2023-03-19 23:34:00,186.15,3,3,2,0,0,20,302.94,595,1,0,23,Sunday
T104338,CUST4140,2023-07-08 10:38:00,38.66,7,2,1,1,0,5,25.52,700,0,0,10,Saturday
T104339,CUST5652,2024-01-05 23:07:00,19.5,4,1,1,2,0,41,274.21,1347,0,0,23,Friday
T104340,CUST4671,2023-12-13 11:37:00,46.75,4,3,1,1,0,118,234.36,1935,0,0,11,Wednesday
T104341,CUST8296,2023-12-13 17:44:00,3.97,6,4,0,0,0,63,128.85,54,0,0,17,Wednesday
T104342,CUST9911,2023-03-22 00:32:00,137.4,2,1,1,0,0,184,171.59,266,0,0,0,Wednesday
T104343,CUST3363,2023-01-09 19:24:00,140.05,6,0,0,0,0,32,355.77,490,0,0,19,Monday
T104344,CUST2649,2023-10-17 10:39:00,70.94,6,0,0,1,0,27,14.7,1374,0,0,10,Tuesday
T104345,CUST3715,2023-02-07 09:00:00,34.85,4,2,0,4,0,68,165.16,129,0,0,9,Tuesday
T104346,CUST8885,2024-01-31 18:48:00,128.67,6,2,2,2,0,105,343.35,769,0,0,18,Wednesday
T104347,CUST7665,2023-05-08 11:09:00,64.72,3,4,1,6,0,176,84.61,1743,0,0,11,Monday
T104348,CUST3887,2023-08-30 16:12:00,139.86,6,4,2,4,0,7,284.59,437,1,0,16,Wednesday
T104349,CUST4214,2023-04-06 19:24:00,79.86,7,0,0,6,0,174,92.78,1208,0,0,19,Thursday
T104350,CUST8851,2023-08-24 11:31:00,122.75,3,3,1,5,0,103,85.83,1007,0,0,11,Thursday
T104351,CUST4912,2023-04-10 10:54:00,73.02,4,0,2,5,1,112,388.42,1487,0,0,10,Monday
T104352,CUST8327,2023-09-25 16:54:00,42.77,2,0,0,0,0,146,140.6,780,0,0,16,Monday
T104353,CUST1803,2024-01-11 23:16:00,253.5,5,4,2,2,0,166,194.13,1487,0,0,23,Thursday
T104354,CUST3176,2023-08-24 06:45:00,62.32,7,2,2,2,0,103,367.71,172,0,0,6,Thursday
T104355,CUST5366,2023-03-18 15:56:00,74.33,3,4,1,3,0,193,97.96,558,0,0,15,Saturday
T104356,CUST3144,2023-02-22 20:05:00,19.93,2,4,1,3,0,17,270.55,1338,0,0,20,Wednesday
T104357,CUST4841,2023-06-18 13:48:00,78.61,2,4,2,4,0,90,459.73,1058,0,0,13,Sunday
T104358,CUST3502,2023-04-17 09:47:00,67.82,3,0,1,1,0,115,281.38,552,0,0,9,Monday
T104359,CUST7309,2024-02-02 17:45:00,16.35,4,3,1,3,0,86,33.93,749,0,0,17,Friday
T104360,CUST2885,2024-01-12 01:27:00,4.91,0,0,2,4,0,103,298.95,1489,0,0,1,Friday
T104361,CUST7749,2024-02-02 18:09:00,74.18,2,1,1,6,0,82,54.18,447,0,0,18,Friday
T104362,CUST3541,2023-09-06 15:56:00,115.41,2,4,1,6,1,126,148.24,1134,0,0,15,Wednesday
T104363,CUST5702,2023-06-10 05:14:00,59.29,4,4,0,4,0,38,426.34,574,0,0,5,Saturday
T104364,CUST5845,2023-05-12 11:19:00,20.57,4,1,1,1,0,92,15.42,1039,0,0,11,Friday
T104365,CUST2406,2023-07-11 01:55:00,87.85,6,4,0,5,0,63,47.74,846,0,0,1,Tuesday
T104366,CUST4691,2023-02-20 01:52:00,6.68,4,4,2,0,0,170,188.05,1430,0,0,1,Monday
T104367,CUST6410,2023-12-22 14:35:00,46.65,2,4,0,2,0,136,499.7,188,0,0,14,Friday
T104368,CUST3862,2024-01-05 01:52:00,14.27,3,1,2,5,0,30,153.01,1839,1,1,1,Friday
T104369,CUST2046,2023-05-27 02:48:00,16.31,0,0,1,4,0,64,87.06,656,0,0,2,Saturday
T104370,CUST9740,2023-03-18 08:04:00,18.08,1,4,1,6,0,9,279.22,1270,0,0,8,Saturday
T104371,CUST8120,2023-05-23 14:55:00,39.11,6,3,0,5,0,57,264.43,802,0,0,14,Tuesday
T104372,CUST2846,2023-11-28 19:09:00,4.2,1,1,2,1,0,107,230.31,1723,1,0,19,Tuesday
T104373,CUST3908,2023-10-08 21:54:00,40.57,3,2,1,0,0,187,473.86,1098,0,0,21,Sunday
T104374,CUST8738,2023-09-21 10:37:00,57.35,0,1,0,6,0,95,147.27,1685,0,0,10,Thursday
T104375,CUST1530,2023-05-04 13:31:00,52.82,0,0,0,1,0,195,153.73,1268,0,0,13,Thursday
T104376,CUST1580,2023-05-01 04:22:00,38.6,0,1,0,4,0,75,78.73,1564,0,0,4,Monday
T104377,CUST9887,2023-10-18 00:35:00,146.18,5,2,1,5,0,5,351.67,157,0,0,0,Wednesday
T104378,CUST1015,2023-02-26 13:46:00,12.56,3,3,2,2,0,95,167.47,1307,0,0,13,Sunday
T104379,CUST8556,2023-03-10 22:36:00,56.37,7,2,1,3,0,4,403.34,1603,1,0,22,Friday
T104380,CUST6555,2024-02-13 12:56:00,5.12,6,1,1,1,0,8,486.16,906,0,0,12,Tuesday
T104381,CUST5166,2023-10-29 15:58:00,5.91,6,2,2,6,0,170,31.41,1775,0,0,15,Sunday
T104382,CUST6332,2023-01-24 02:36:00,68.24,0,1,0,5,0,163,496.63,1405,0,0,2,Tuesday
T104383,CUST5294,2023-12-31 04:31:00,66.78,3,3,1,3,0,141,134.51,635,0,0,4,Sunday
T104384,CUST8451,2023-11-13 02:48:00,168.32,5,3,0,3,0,133,215.85,570,0,0,2,Monday
T104385,CUST7885,2023-10-20 13:30:00,65.29,0,0,0,5,0,40,391.09,193,0,0,13,Friday
T104386,CUST8916,2023-03-06 09:19:00,257.09,4,3,2,0,0,19,336.01,678,0,0,9,Monday
T104387,CUST6778,2023-12-03 02:28:00,3.99,7,4,2,5,0,82,391.43,1588,0,1,2,Sunday
T104388,CUST1280,2024-02-05 00:44:00,8.25,1,2,2,6,0,125,238.5,160,1,1,0,Monday
T104389,CUST2420,2023-08-12 13:30:00,3.61,6,2,0,4,0,4,458.87,1651,0,0,13,Saturday
T104390,CUST3918,2023-06-10 07:00:00,16.39,1,1,0,2,0,128,397.07,725,0,0,7,Saturday
T104391,CUST5472,2023-07-21 22:30:00,62.34,2,3,1,6,0,187,161.52,533,0,0,22,Friday
T104392,CUST7767,2023-04-16 14:44:00,82.98,0,0,0,4,0,146,474.76,1477,0,0,14,Sunday
T104393,CUST1551,2023-10-17 18:32:00,3.73,4,0,2,3,0,152,480.92,1802,0,0,18,Tuesday
T104394,CUST1226,2023-02-13 18:16:00,233.46,6,0,2,2,0,107,213.38,213,0,0,18,Monday
T104395,CUST8771,2023-05-02 07:14:00,147.7,1,4,2,1,0,93,329.46,855,0,0,7,Tuesday
T104396,CUST4840,2023-01-21 08:39:00,28.15,7,3,2,3,0,31,409.24,700,0,0,8,Saturday
T104397,CUST2384,2024-01-03 08:40:00,6.43,5,0,0,0,0,58,410.48,1011,0,0,8,Wednesday
T104398,CUST7817,2023-02-12 09:15:00,14.9,3,4,2,5,0,28,16.92,1576,0,0,9,Sunday
T104399,CUST7557,2023-06-14 10:37:00,10.86,6,2,1,1,0,137,318.22,1052,0,0,10,Wednesday
T104400,CUST1738,2023-08-30 15:21:00,10.53,7,1,0,6,0,173,487.11,583,0,0,15,Wednesday
T104401,CUST8378,2023-07-12 11:59:00,58.48,1,3,2,2,0,90,123.36,1288,1,1,11,Wednesday
T104402,CUST3432,2023-12-30 08:11:00,22.57,3,3,1,1,0,49,399.85,160,0,0,8,Saturday
T104403,CUST4819,2023-02-05 19:07:00,35.47,1,2,2,0,0,111,271.78,726,0,0,19,Sunday
T104404,CUST1922,2023-05-18 06:02:00,364.55,3,3,0,5,0,2,118.52,1067,0,0,6,Thursday
T104405,CUST8493,2023-02-28 11:21:00,92.24,5,3,0,1,1,6,35.01,843,0,1,11,Tuesday
T104406,CUST3185,2023-03-02 05:26:00,238.04,5,3,1,6,0,29,382.36,1819,0,1,5,Thursday
T104407,CUST1694,2023-03-07 05:20:00,12.3,0,3,0,2,0,154,165.07,688,0,0,5,Tuesday
T104408,CUST2893,2023-02-28 02:07:00,38.52,0,4,1,1,1,156,194.04,409,0,1,2,Tuesday
T104409,CUST4905,2023-11-09 01:23:00,64.73,6,4,2,5,1,7,247.76,1113,0,0,1,Thursday
T104410,CUST2750,2023-10-25 17:23:00,6.39,5,1,0,6,0,34,258.53,956,0,0,17,Wednesday
T104411,CUST5672,2023-10-14 21:46:00,0.34,4,3,2,1,0,184,111.03,1345,0,0,21,Saturday
T104412,CUST1335,2023-01-17 05:47:00,88.8,1,2,2,2,1,138,338.61,1213,1,1,5,Tuesday
T104413,CUST2597,2023-03-05 00:48:00,82.14,1,0,0,5,0,112,349.34,1500,0,1,0,Sunday
T104414,CUST6321,2024-01-02 15:02:00,42.32,1,1,2,0,0,57,79.73,567,1,0,15,Tuesday
T104415,CUST6963,2023-05-22 00:23:00,53.81,6,0,1,0,0,175,271.13,606,0,0,0,Monday
T104416,CUST1665,2023-08-26 18:10:00,42.95,1,0,1,3,1,27,308.54,1439,0,0,18,Saturday
T104417,CUST9449,2023-10-20 04:06:00,1.94,2,3,1,1,0,39,101.26,1123,1,1,4,Friday
T104418,CUST4059,2024-01-17 01:43:00,32.68,3,2,0,2,0,150,448.29,1435,0,0,1,Wednesday
T104419,CUST1701,2023-07-06 01:04:00,15.59,1,0,2,1,0,119,246.58,714,0,0,1,Thursday
T104420,CUST1007,2023-12-08 19:54:00,8.29,7,0,2,5,0,147,66.36,1278,0,0,19,Friday
T104421,CUST6916,2023-07-13 04:06:00,251.21,3,1,2,3,1,100,173.85,1561,0,1,4,Thursday
T104422,CUST9347,2023-01-18 11:28:00,73.18,0,2,2,2,0,9,243.71,1718,0,0,11,Wednesday
T104423,CUST3692,2023-02-14 00:27:00,104.35,1,2,1,1,0,147,14.97,69,0,1,0,Tuesday
T104424,CUST9028,2023-12-09 02:57:00,30.31,7,0,0,2,0,2,25.64,1199,0,0,2,Saturday
T104425,CUST1963,2023-02-03 15:48:00,39.96,4,2,1,5,0,92,37.21,395,0,0,15,Friday
T104426,CUST2836,2023-08-13 05:58:00,21.63,7,1,1,3,0,189,273.69,1663,0,0,5,Sunday
T104427,CUST8572,2023-08-01 06:26:00,8.16,5,1,0,2,0,59,174.68,277,0,0,6,Tuesday
T104428,CUST2691,2023-05-19 21:48:00,15.78,5,1,0,5,0,198,447.62,41,0,0,21,Friday
T104429,CUST9946,2023-03-01 21:45:00,127.77,0,3,1,0,0,71,284.02,1589,0,0,21,Wednesday
T104430,CUST2930,2023-01-05 21:39:00,90.54,2,0,2,2,0,70,382.35,766,0,0,21,Thursday
T104431,CUST1453,2024-02-09 12:09:00,63.34,6,2,0,3,0,161,346.7,539,0,0,12,Friday
T104432,CUST5759,2023-05-13 22:33:00,51.56,6,1,0,4,0,193,264.96,1298,0,0,22,Saturday
T104433,CUST9303,2023-07-18 10:13:00,204.53,4,0,1,6,0,25,374.91,200,0,0,10,Tuesday
T104434,CUST1338,2023-10-12 06:05:00,6.04,0,0,2,6,0,70,276.91,1085,0,0,6,Thursday
T104435,CUST4372,2023-04-15 08:11:00,26.35,0,3,0,2,0,156,198.87,1679,0,0,8,Saturday
T104436,CUST3313,2023-07-14 06:35:00,34.45,2,2,1,2,0,146,223.54,750,0,0,6,Friday
T104437,CUST5300,2023-12-27 02:46:00,122.02,1,2,0,5,0,63,420.87,1024,0,0,2,Wednesday
T104438,CUST9452,2023-08-20 02:15:00,391.58,6,1,2,1,1,49,286.0,844,0,0,2,Sunday
T104439,CUST1900,2023-04-02 23:59:00,22.03,1,1,1,6,0,123,194.88,458,0,0,23,Sunday
T104440,CUST2345,2023-03-10 22:33:00,165.91,0,0,1,1,0,124,98.07,1088,0,0,22,Friday
T104441,CUST4221,2023-04-01 06:59:00,142.05,1,2,2,6,0,194,252.73,234,0,0,6,Saturday
T104442,CUST9984,2023-04-17 09:05:00,20.36,5,2,1,2,0,40,133.68,919,0,0,9,Monday
T104443,CUST3052,2023-07-08 15:09:00,40.78,4,1,2,3,0,85,478.23,1437,0,0,15,Saturday
T104444,CUST9656,2023-09-21 04:52:00,42.17,6,4,1,3,0,87,250.58,934,0,0,4,Thursday
T104445,CUST1907,2023-12-11 16:46:00,306.14,2,0,2,4,0,194,14.38,1319,0,0,16,Monday
T104446,CUST6535,2023-06-18 01:14:00,15.96,4,2,0,6,1,80,55.51,1630,0,0,1,Sunday
T104447,CUST5859,2023-12-05 22:55:00,128.42,3,3,0,6,0,4,149.32,1496,1,1,22,Tuesday
T104448,CUST6763,2023-01-27 01:59:00,32.54,5,3,0,5,1,34,55.16,1663,0,0,1,Friday
T104449,CUST8821,2023-05-01 23:26:00,105.0,2,4,1,2,0,5,448.04,726,0,0,23,Monday
T104450,CUST7582,2023-10-24 10:50:00,43.58,7,1,2,2,0,150,428.63,779,0,0,10,Tuesday
T104451,CUST4220,2023-08-01 08:02:00,69.09,4,1,2,4,0,148,485.72,1538,0,0,8,Tuesday
T104452,CUST9278,2023-05-07 20:49:00,143.0,0,1,0,1,0,103,356.17,1014,0,0,20,Sunday
T104453,CUST6265,2023-12-06 12:27:00,130.44,3,3,0,5,0,175,326.28,1523,0,0,12,Wednesday
T104454,CUST3859,2023-07-15 22:07:00,161.05,2,1,0,0,0,34,462.51,1319,0,0,22,Saturday
T104455,CUST3425,2024-02-12 13:59:00,4.92,0,3,2,3,0,172,473.73,1015,0,0,13,Monday
T104456,CUST3198,2023-11-03 04:19:00,94.23,5,4,0,3,0,6,439.97,1968,0,0,4,Friday
T104457,CUST3392,2023-10-15 08:10:00,12.06,7,0,1,2,0,184,432.12,1797,0,0,8,Sunday
T104458,CUST6465,2023-03-02 05:22:00,43.0,3,2,0,4,0,29,339.13,1162,0,0,5,Thursday
T104459,CUST7764,2023-11-23 07:00:00,63.63,6,4,0,5,1,53,10.79,1542,0,0,7,Thursday
T104460,CUST1104,2023-04-30 01:10:00,41.23,7,3,2,0,0,1,220.46,1231,0,0,1,Sunday
T104461,CUST1973,2023-06-26 22:36:00,58.65,0,4,1,3,0,59,321.47,278,0,0,22,Monday
T104462,CUST5039,2023-08-12 12:11:00,453.0,4,2,2,5,0,176,278.09,1889,0,0,12,Saturday
T104463,CUST1922,2023-01-10 13:15:00,11.62,1,0,1,0,0,7,412.35,1925,0,0,13,Tuesday
T104464,CUST2788,2023-11-08 19:17:00,90.03,2,2,1,6,0,160,411.26,1058,0,0,19,Wednesday
T104465,CUST9172,2024-01-26 22:17:00,40.33,3,3,0,2,0,78,303.35,1210,0,0,22,Friday
T104466,CUST5217,2024-02-06 14:01:00,11.42,0,2,0,1,0,189,20.78,259,0,0,14,Tuesday
T104467,CUST4972,2023-04-03 12:58:00,13.83,6,4,2,3,0,185,190.97,657,0,0,12,Monday
T104468,CUST5575,2023-08-14 22:40:00,238.5,1,1,2,3,0,51,122.12,1314,0,0,22,Monday
T104469,CUST4063,2023-03-14 01:37:00,169.36,2,4,2,0,0,147,176.01,857,0,0,1,Tuesday
T104470,CUST1503,2023-05-14 11:43:00,190.05,2,3,1,1,0,27,312.47,350,0,0,11,Sunday
T104471,CUST2893,2023-10-12 20:55:00,381.72,0,0,2,6,0,63,42.57,1180,0,0,20,Thursday
T104472,CUST8066,2023-03-25 13:29:00,18.69,6,2,1,5,0,188,20.9,57,0,0,13,Saturday
T104473,CUST8411,2024-02-08 09:54:00,35.13,5,0,1,2,0,61,224.07,880,0,0,9,Thursday
T104474,CUST7098,2023-04-20 06:19:00,88.5,1,3,1,5,1,61,398.85,539,0,1,6,Thursday
T104475,CUST7421,2024-02-21 09:29:00,52.9,5,2,1,0,0,126,25.04,257,0,0,9,Wednesday
T104476,CUST3457,2023-03-22 22:59:00,43.36,3,4,1,3,0,45,426.03,670,0,0,22,Wednesday
T104477,CUST2905,2023-10-05 05:21:00,35.43,0,4,0,6,0,149,198.1,570,0,1,5,Thursday
T104478,CUST8005,2024-01-01 10:02:00,72.07,1,3,1,3,0,172,67.94,1232,0,0,10,Monday
T104479,CUST6579,2024-02-04 03:01:00,68.57,3,2,1,5,0,129,288.07,1729,1,1,3,Sunday
T104480,CUST8977,2023-05-08 19:26:00,14.09,7,4,0,6,0,95,476.66,701,0,0,19,Monday
T104481,CUST7756,2023-11-06 05:43:00,51.05,5,3,0,4,0,91,275.83,1885,0,0,5,Monday
T104482,CUST4259,2023-09-21 05:07:00,64.5,7,3,0,2,1,44,346.45,939,0,0,5,Thursday
T104483,CUST7648,2023-05-16 10:02:00,67.57,7,0,2,0,0,62,410.05,1341,0,0,10,Tuesday
T104484,CUST4279,2023-08-20 07:38:00,18.87,1,4,2,2,0,61,401.68,1547,0,0,7,Sunday
T104485,CUST7641,2023-03-11 08:16:00,108.47,2,2,1,0,0,79,45.83,1318,0,0,8,Saturday
T104486,CUST4757,2023-02-26 04:15:00,2.04,3,4,1,2,0,89,373.09,1520,0,0,4,Sunday
T104487,CUST6605,2023-02-02 23:49:00,35.06,7,4,1,4,0,112,475.23,1448,0,0,23,Thursday
T104488,CUST5374,2023-12-18 11:30:00,121.21,6,4,1,5,0,111,353.32,1485,0,0,11,Monday
T104489,CUST9945,2023-01-25 19:49:00,66.39,4,3,0,1,0,50,419.86,1488,0,0,19,Wednesday
T104490,CUST8780,2024-01-17 18:14:00,24.21,5,1,2,6,0,41,247.92,1441,0,0,18,Wednesday
T104491,CUST9887,2023-02-11 01:05:00,94.98,5,1,0,0,0,33,166.34,838,0,0,1,Saturday
T104492,CUST2041,2023-12-31 08:54:00,67.03,6,0,2,5,0,12,341.36,1590,0,0,8,Sunday
T104493,CUST3870,2023-01-11 15:02:00,127.27,1,4,0,3,0,2,251.18,1198,0,0,15,Wednesday
T104494,CUST1372,2023-03-28 15:19:00,106.25,1,1,1,3,0,107,448.69,1228,0,0,15,Tuesday
T104495,CUST7383,2023-11-04 01:19:00,75.35,1,0,2,2,0,149,487.45,549,0,0,1,Saturday
T104496,CUST4198,2023-12-28 02:31:00,53.58,3,3,1,3,0,142,411.7,1367,0,0,2,Thursday
T104497,CUST6033,2023-08-16 18:06:00,11.43,0,4,2,1,0,34,496.41,1674,0,0,18,Wednesday
T104498,CUST7320,2023-06-01 10:49:00,24.23,7,2,2,0,0,85,180.7,1182,0,0,10,Thursday
T104499,CUST1931,2023-01-19 23:58:00,43.45,2,3,1,2,0,192,448.92,543,1,1,23,Thursday
T104500,CUST6904,2023-03-05 21:12:00,73.16,4,0,1,0,0,151,171.67,1063,0,0,21,Sunday
T104501,CUST3443,2023-01-05 18:32:00,57.68,0,3,1,0,0,85,67.84,376,0,0,18,Thursday
T104502,CUST4601,2024-01-25 17:53:00,27.19,0,2,0,4,0,50,314.47,146,0,0,17,Thursday
T104503,CUST7004,2024-01-31 16:55:00,0.52,6,3,2,5,0,142,232.94,440,0,0,16,Wednesday
T104504,CUST2500,2023-04-27 20:57:00,54.85,3,0,2,3,0,106,461.63,1450,0,0,20,Thursday
T104505,CUST1318,2023-10-22 17:49:00,26.91,5,2,2,6,0,46,251.18,1884,0,0,17,Sunday
T104506,CUST1275,2023-02-14 02:30:00,106.12,5,2,1,0,0,118,464.54,1064,0,0,2,Tuesday
T104507,CUST1753,2023-07-04 16:47:00,1.94,6,3,2,1,0,5,48.53,1451,0,0,16,Tuesday
T104508,CUST8090,2023-03-22 04:57:00,70.32,3,2,2,4,0,66,416.95,1661,0,1,4,Wednesday
T104509,CUST2353,2023-08-25 10:36:00,227.06,6,3,1,1,1,150,381.97,1945,0,0,10,Friday
T104510,CUST4070,2024-02-08 12:02:00,15.33,5,4,1,6,0,70,362.79,1146,0,0,12,Thursday
T104511,CUST6527,2023-06-11 05:29:00,51.04,0,2,2,3,0,108,184.02,1155,0,0,5,Sunday
T104512,CUST3651,2023-10-08 06:25:00,7.67,2,3,0,3,0,2,394.04,127,0,0,6,Sunday
T104513,CUST3851,2023-12-16 12:46:00,78.61,7,4,1,2,1,29,246.82,311,0,0,12,Saturday
T104514,CUST5707,2023-10-24 18:13:00,63.98,1,2,0,2,0,61,360.45,836,1,0,18,Tuesday
T104515,CUST7804,2023-03-13 10:05:00,41.85,3,4,0,2,0,100,280.59,889,0,0,10,Monday
T104516,CUST2662,2024-02-19 02:48:00,58.95,7,2,0,3,0,128,87.15,1721,0,0,2,Monday
T104517,CUST8078,2023-02-19 16:37:00,181.51,4,0,0,0,0,199,41.63,686,1,1,16,Sunday
T104518,CUST9584,2023-03-17 21:11:00,17.48,4,0,1,5,0,144,189.43,1474,1,1,21,Friday
T104519,CUST9115,2023-05-12 04:52:00,1.83,0,3,2,6,0,192,467.07,1417,0,0,4,Friday
T104520,CUST7053,2023-12-02 04:17:00,158.25,6,1,2,4,0,97,269.57,240,0,0,4,Saturday
T104521,CUST9211,2023-10-15 03:58:00,68.85,6,0,1,6,0,97,403.07,1720,0,0,3,Sunday
T104522,CUST3420,2023-04-26 13:15:00,177.06,5,1,1,6,0,14,292.22,1807,0,0,13,Wednesday
T104523,CUST4057,2023-08-16 11:06:00,72.69,0,4,0,2,0,43,479.37,537,0,0,11,Wednesday
T104524,CUST6089,2023-12-14 10:22:00,132.93,5,4,0,5,0,171,191.03,1129,0,0,10,Thursday
T104525,CUST5167,2024-02-02 13:00:00,44.92,5,1,1,1,0,70,37.95,1376,0,0,13,Friday
T104526,CUST9174,2023-08-17 14:54:00,110.86,4,3,2,3,0,55,392.53,1943,0,0,14,Thursday
T104527,CUST8325,2023-09-09 13:45:00,195.39,5,2,0,1,0,31,355.67,481,0,0,13,Saturday
T104528,CUST5952,2023-04-26 09:52:00,67.91,7,1,1,2,0,76,268.49,716,0,0,9,Wednesday
T104529,CUST9540,2023-04-07 15:57:00,15.95,1,1,1,0,0,168,169.93,652,0,0,15,Friday
T104530,CUST4744,2023-09-08 12:16:00,25.05,5,1,1,4,0,155,102.25,1000,0,0,12,Friday
T104531,CUST3239,2023-11-21 17:08:00,17.72,4,1,0,4,0,52,246.32,959,0,0,17,Tuesday
T104532,CUST1613,2023-11-17 05:31:00,22.68,1,1,1,2,0,128,336.44,47,0,0,5,Friday
T104533,CUST1739,2023-07-08 03:26:00,29.27,6,3,2,5,0,7,293.65,1344,0,0,3,Saturday
T104534,CUST5150,2024-02-11 08:18:00,64.8,3,0,1,4,0,174,224.37,815,0,0,8,Sunday
T104535,CUST1935,2023-07-17 10:16:00,70.94,2,2,0,2,0,100,274.45,1803,0,0,10,Monday
T104536,CUST6185,2023-01-29 06:35:00,44.48,5,0,2,6,1,161,62.9,227,0,0,6,Sunday
T104537,CUST8274,2023-11-11 00:32:00,76.45,7,1,2,0,0,136,350.96,1215,0,1,0,Saturday
T104538,CUST8466,2024-01-30 06:44:00,6.81,1,0,1,0,0,133,369.79,446,0,0,6,Tuesday
T104539,CUST4879,2023-12-18 02:52:00,7.35,3,3,1,3,0,61,15.61,413,0,0,2,Monday
T104540,CUST9676,2023-02-21 00:12:00,15.08,4,4,2,3,0,104,142.55,229,0,0,0,Tuesday
T104541,CUST9199,2023-11-17 23:22:00,58.4,3,0,1,6,0,188,55.14,1799,0,0,23,Friday
T104542,CUST5621,2023-03-24 11:37:00,19.26,2,2,0,0,0,152,499.13,924,0,0,11,Friday
T104543,CUST4519,2024-02-12 17:17:00,26.65,7,3,2,6,0,7,300.74,1905,0,0,17,Monday
T104544,CUST7522,2024-02-19 02:04:00,40.91,3,4,1,0,1,189,238.21,1551,0,0,2,Monday
